,0,1,2
0,-1.0,-1.0,0.038690476190476185
1,-1.0,-0.9,0.038043478260869554
2,-1.0,-0.8,0.03442028985507246
3,-1.0,-0.7000000000000001,0.03985507246376811
4,-1.0,-0.6000000000000001,0.03606470432246091
5,-1.0,-0.5000000000000001,0.03472222222222222
6,-1.0,-0.40000000000000013,0.03166666666666666
7,-1.0,-0.30000000000000016,0.0361111111111111
8,-1.0,-0.20000000000000018,0.032552083333333336
9,-1.0,-0.1000000000000002,0.03000000000000001
10,-1.0,-2.220446049250313e-16,0.026515151515151516
11,-1.0,0.09999999999999964,0.02192982456140351
12,-1.0,0.19999999999999973,0.034482758620689655
13,-1.0,0.2999999999999998,0.025537634408602152
14,-1.0,0.3999999999999997,0.02943425076452599
15,-1.0,0.49999999999999956,0.024509803921568627
16,-1.0,0.5999999999999996,0.022727272727272724
17,-1.0,0.6999999999999997,0.01992753623188406
18,-1.0,0.7999999999999996,0.0
19,-1.0,0.8999999999999995,0.020833333333333332
20,-1.0,0.9999999999999996,0.020833333333333332
21,-0.9,-1.0,0.0375
22,-0.9,-0.9,0.040123456790123455
23,-0.9,-0.8,0.03645833333333332
24,-0.9,-0.7000000000000001,0.032407407407407406
25,-0.9,-0.6000000000000001,0.035087719298245605
26,-0.9,-0.5000000000000001,0.029569892473118278
27,-0.9,-0.40000000000000013,0.03515624999999999
28,-0.9,-0.30000000000000016,0.03273809523809522
29,-0.9,-0.20000000000000018,0.03196839080459771
30,-0.9,-0.1000000000000002,0.031249999999999997
31,-0.9,-2.220446049250313e-16,0.026422764227642268
32,-0.9,0.09999999999999964,0.0304054054054054
33,-0.9,0.19999999999999973,0.03240740740740742
34,-0.9,0.2999999999999998,0.031609195402298854
35,-0.9,0.3999999999999997,0.018229166666666668
36,-0.9,0.49999999999999956,0.02638888888888889
37,-0.9,0.5999999999999996,0.030303030303030307
38,-0.9,0.6999999999999997,0.020000000000000004
39,-0.9,0.7999999999999996,0.015625
40,-0.9,0.8999999999999995,0.021650326797385627
41,-0.9,0.9999999999999996,0.008333333333333333
42,-0.8,-1.0,0.03833333333333332
43,-0.8,-0.9,0.03708791208791209
44,-0.8,-0.8,0.0343946540880503
45,-0.8,-0.7000000000000001,0.035081943225051225
46,-0.8,-0.6000000000000001,0.03156565656565657
47,-0.8,-0.5000000000000001,0.03391472868217055
48,-0.8,-0.40000000000000013,0.03311965811965812
49,-0.8,-0.30000000000000016,0.03003875968992248
