0.003006012024048,0.503005984861604,0.502578433018906,0.502749965993185,0.50281981723058,0.50285844216257,0.502883156604788,0.502900402974248,0.502913153589347,0.502922987284034
0.006012024048096,0.50601180675344,0.505156772841656,0.505499822531831,0.50563954220994,0.505716751744011,0.505766160055814,0.505800663093241,0.505826221215772,0.505845989753881
0.009018036072144,0.509017302730289,0.507734926277146,0.508249439317519,0.5084589871989,0.508574785255528,0.50864888980554,0.508700657648807,0.508738998222819,0.508768622510026
0.012024048096192,0.51202230989601,0.510312800144379,0.510998698347302,0.511278048179377,0.511432408932731,0.511531194694173,0.511600206131452,0.511651322114075,0.511690808316242
0.01503006012024,0.515026665428062,0.512890301277513,0.513747479752541,0.514096578845078,0.514289481099033,0.51441293353847,0.514499175249082,0.514563052716039,0.514612399309518
0.018036072144289,0.518030206602024,0.515467336530917,0.516495662225888,0.516914455389741,0.517145867325874,0.517293963870023,0.517397421303846,0.51747405051536,0.517533248819699
0.021042084168337,0.521032770816073,0.518043812784214,0.519243129081235,0.519731546961728,0.520001429834566,0.520174144850128,0.520294800281578,0.520384169322224,0.520453206743392
0.024048096192385,0.52403419561545,0.520619637497783,0.521989760761092,0.522547725260891,0.522856031389958,0.523053338151461,0.523191170102275,0.523293262502756,0.523372126454324
0.027054108216433,0.527034318716877,0.523194717260199,0.524735438179123,0.525362855872422,0.525709537547169,0.525931398439245,0.526086386357494,0.52620118330566,0.526289859444196
0.030060120240481,0.53003297803295,0.525768958851861,0.527480043400434,0.528176810756498,0.528561807436022,0.528808186710363,0.528980303155885,0.529107784362282,0.529206258719845
0.033066132264529,0.53303001169648,0.52834227050976,0.53022345500757,0.530989459339181,0.531412706497939,0.531683563849001,0.531872775567379,0.532012921359456,0.53212117625606
0.036072144288577,0.536025258084779,0.530914558104566,0.532965555918375,0.53380067287119,0.534262098257195,0.534557385706789,0.534763664018219,0.534916449468379,0.535034463896033
0.039078156312625,0.539018555843905,0.533485729740843,0.535706227872994,0.536610318750746,0.537109846450568,0.537429514111588,0.537652821639408,0.537818221731484,0.537945977544738
0.042084168336673,0.54200974391283,0.536055692735233,0.538445352088651,0.539418269251669,0.539955815067337,0.540299808120693,0.54054010875008,0.540718091468686,0.540855567975968
0.045090180360721,0.544998661547548,0.538624354605207,0.541182810339497,0.542224394567405,0.542799868302014,0.54316812891133,0.543425378764273,0.543615917329811,0.543763088390417
0.04809619238477,0.547985148345119,0.541191623283,0.543918484584189,0.545028566550176,0.54564187059157,0.546034335899183,0.546308493276566,0.546511550936536,0.546668393006239
0.051102204408818,0.550969044267618,0.543757405783141,0.546652256978465,0.547830653703293,0.548481686626234,0.548898289895715,0.549189306081706,0.54940485117997,0.549571337484129
0.054108216432866,0.553950189666017,0.546321610379938,0.549384009888338,0.550630529041292,0.551319181400094,0.551759852202103,0.55206767888151,0.552295672130194,0.552471772776834
0.057114228456914,0.55692842530397,0.548884145133614,0.552113625899065,0.553428063819127,0.554154219871781,0.554618883653264,0.554943466633446,0.555183871616428,0.555369557006979
0.060120240480962,0.559903592381508,0.551444918169099,0.554840987841591,0.556223130944742,0.556986668401283,0.557475245934116,0.557816531495829,0.558069303609074,0.558264540312739
0.06312625250501,0.562875532558633,0.554003837759663,0.557565978773339,0.559015600100569,0.559816392102745,0.560328800957381,0.560686729320356,0.560951828353154,0.561156585246057
0.066132264529058,0.565844087978808,0.556560812344228,0.560288482042656,0.561805345329181,0.562643257543934,0.563179410977115,0.563553921138578,0.563831300170196,0.564045541017258
0.069138276553106,0.568809101292338,0.559115750531596,0.563008381814129,0.56459223913089,0.565467131820544,0.566026938655425,0.566417968551251,0.566707579961304,0.566931267864306
