,0,1,2
0,-1.0,-1.0,0.035879629629629615
1,-1.0,-0.9,0.038095238095238085
2,-1.0,-0.8,0.03906249999999999
3,-1.0,-0.7000000000000001,0.03333333333333333
4,-1.0,-0.6000000000000001,0.038690476190476185
5,-1.0,-0.5000000000000001,0.039215686274509796
6,-1.0,-0.40000000000000013,0.041666666666666664
7,-1.0,-0.30000000000000016,0.041666666666666664
8,-1.0,-0.20000000000000018,0.041666666666666664
9,-1.0,-0.1000000000000002,0.039855072463768106
10,-1.0,-2.220446049250313e-16,0.0
11,-1.0,0.09999999999999964,0.041666666666666664
12,-1.0,0.19999999999999973,0.01388888888888889
13,-1.0,0.2999999999999998,0.0
14,-1.0,0.3999999999999997,0.004310344827586208
15,-1.0,0.49999999999999956,0.020833333333333332
16,-1.0,0.5999999999999996,0.011627906976744186
17,-1.0,0.6999999999999997,0.006944444444444445
18,-1.0,0.7999999999999996,0.016666666666666666
19,-1.0,0.8999999999999995,0.027777777777777776
20,-1.0,0.9999999999999996,0.020833333333333332
21,-0.9,-1.0,0.03373015873015873
22,-0.9,-0.9,0.034313725490196074
23,-0.9,-0.8,0.03289473684210526
24,-0.9,-0.7000000000000001,0.04
25,-0.9,-0.6000000000000001,0.035087719298245605
26,-0.9,-0.5000000000000001,0.041666666666666664
27,-0.9,-0.40000000000000013,0.041666666666666664
28,-0.9,-0.30000000000000016,0.0
29,-0.9,-0.20000000000000018,0.041666666666666664
30,-0.9,-0.1000000000000002,0.041666666666666664
31,-0.9,-2.220446049250313e-16,0.023809523809523808
32,-0.9,0.09999999999999964,0.0
33,-0.9,0.19999999999999973,0.0
34,-0.9,0.2999999999999998,0.0
35,-0.9,0.3999999999999997,0.003571428571428572
36,-0.9,0.49999999999999956,0.0
37,-0.9,0.5999999999999996,0.0
38,-0.9,0.6999999999999997,0.020833333333333332
39,-0.9,0.7999999999999996,0.02037037037037037
40,-0.9,0.8999999999999995,0.022222222222222223
41,-0.9,0.9999999999999996,0.0
42,-0.8,-1.0,0.027777777777777776
43,-0.8,-0.9,0.03584729981378026
44,-0.8,-0.8,0.03833333333333333
45,-0.8,-0.7000000000000001,0.039215686274509796
46,-0.8,-0.6000000000000001,0.039772727272727265
47,-0.8,-0.5000000000000001,0.0
48,-0.8,-0.40000000000000013,0.041666666666666664
49,-0.8,-0.30000000000000016,0.041666666666666664
50,-0.8,-0.20000000000000018,0.0
51,-0.8,-0.1000000000000002,0.0
52,-0.8,-2.220446049250313e-16,0.0
53,-0.8,0.09999999999999964,0.0
54,-0.8,0.19999999999999973,0.0
55,-0.8,0.2999999999999998,0.0
56,-0.8,0.3999999999999997,0.0
57,-0.8,0.49999999999999956,0.03125
58,-0.8,0.5999999999999996,0.01388888888888889
59,-0.8,0.6999999999999997,0.017499999999999998
60,-0.8,0.7999999999999996,0.020833333333333332
61,-0.8,0.8999999999999995,0.013888888888888888
62,-0.8,0.9999999999999996,0.03070175438596491
63,-0.7000000000000001,-1.0,0.03749999999999999
64,-0.7000000000000001,-0.9,0.0392156862745098
65,-0.7000000000000001,-0.8,0.041666666666666664
